mls,status,title,address,city,price,aiEst,tax,carryUtils,mortgageAmt,bed,bath,suite,houseSize,landSize,zoning,power,water,riskFire,riskClimate,distFire,distCity,distGrocery,distHospital,url,img,features,notes,importDate,links,User_Score,User_Note,Spouse_Score,Spouse_Note,Realtor_Score,Realtor_Note
"10349112","Watchlist","Mabel Lakefront Legacy","3546 Mabel Lake Road, Lumby, BC V0E 2E6","Lumby","1529000","1425000","4800","410","","4","3","No","2361","1.10 acres","R6","200amp, Grid","Well","5","4","25","42","42.5","62","https://www.zealty.ca/property/bc/lumby/3546-mabel-lake-road-mls_10349112","https://ddfcdn.realtor.ca/listing/TS638841207769900000/reb19/highres/2/10349112_1.jpg","Est. Range: $1,375,000 - $1,475,000. 100ft sandy beach frontage. Anchor Metric: Rare R6 lakefront zoning. High Airbnb history. Metal roof and wrap-around deck with beachfront gazebo.","","2026-02-13T20:02:25.596Z","","","","","","",""
"10334776","Watchlist","Crystal Drive View Masterpiece","4400 Crystal Drive, Vernon, BC V1T 8V5","Vernon","1570000","1490000","7324","680","","5","4","Yes","5960","0.33 acres","R1","Grid","Municipal","3","2","3.1","2.8","2.5","4.8","https://www.zealty.ca/property/bc/vernon/4400-crystal-drive-mls_10334776","https://ddfcdn.realtor.ca/listing/TS638745328969970000/reb19/highres/6/10334776_1.jpg","Est. Range: $1,425,000 - $1,550,000. Two triple garages (6 car capacity). Media room with theatre seating. Separate 1-bed guest suite. Pond and water feature on property.","","2026-02-13T20:02:30.657Z","","","","","","",""
"10336761","Watchlist","Delcliffe Modern Waterfront","9701 Delcliffe Road, Vernon, BC V1H 1K9","Vernon","3200000","3250000","12601","820","","6","8","No","5506","0.31 acres","R1","400amp, Grid","Municipal","3","3","4.5","8.5","8.2","10.4","https://www.zealty.ca/property/bc/vernon/9701-delcliffe-road-mls_10336761","https://ddfcdn.realtor.ca/listing/TS639056371304530000/reb19/highres/1/10336761_1.jpg","Est. Range: $3,100,000 - $3,400,000. 2025 build nearing completion. 80ft sandy shoreline with dock and boat lift. Wide-plank white wash wood floors and lower-level bar. Buyer picks final hardware.","","2026-02-13T20:02:35.165Z","","","","","","",""
"10375008","Watchlist","Kennedy Lane Gated Estate","7504 Kennedy Lane, Vernon, BC V1H 1C4","Vernon","3545000","3300000","13748","720","","4","3","Yes","3960","0.56 acres","R1","200amp, Grid","Municipal","3","3","4.1","7.5","7.2","9.5","https://www.zealty.ca/property/bc/vernon/7504-kennedy-lane-mls_10375008","https://ddfcdn.realtor.ca/listing/TS639065159339270000/reb19/highres/8/10375008_1.jpg","Est. Range: $3,100,000 - $3,450,000. Gated .56ac estate with 79ft level waterfront. 42 steps to the beach. Entire upper level primary suite. Lower level 3-bed private suite.","","2026-02-13T20:02:39.795Z","","","","","","",""
"10375391","Watchlist","Tamarack Silver Star Development","9190 Silver Star Road, Silver Star, BC V1B 3M1","Silver Star","1850000","1825000","1500","100","","","","No","","79.82 acres","NU","Grid-Ready","Drilled Well","5","4","2.5","18","18.5","22.5","https://www.zealty.ca/property/bc/silver-star/9190-silver-star-road-mls_10375391","https://ddfcdn.realtor.ca/listing/TS639062567472370000/reb19/highres/1/10375391_1.jpg","Est. Range: $1,750,000 - $1,900,000. 80-acre development site with 3 prepared building pads. Groundwork includes road construction and 21 GPM well. Non-ALR holding.","","2026-02-13T20:02:45.404Z","","","","","","",""
"10374828","Watchlist","Goldclaim Lake View Retreat","133 Goldclaim Road, Vernon, BC V1H 1H2","Vernon","1300000","1210000","4738","440","","5","3","No","3373","0.39 acres","R1","200amp, Grid","Private","4","2","4.5","12.5","12.2","14.8","https://www.zealty.ca/property/bc/vernon/133-goldclaim-road-mls_10374828","https://ddfcdn.realtor.ca/listing/TS639057971952230000/reb19/highres/8/10374828_1.jpg","Est. Range: $1,175,000 - $1,250,000. 2024 renovation with massive island and granite. Anchor Metric: Hot yoga room, sauna, and beach access with boat launch. RV hookup (30amp).","","2026-02-13T20:02:50.637Z","","","","","","",""
"10374629","Watchlist","Kalamalka Semi-Lakeshore","433 Highridge Road, Vernon, BC V1X 7W1","Vernon","1275000","1200000","1800","","","","","Potential","","5.44 acres","CR","Grid","Intake","4","3","8.5","14.5","14.8","16.5","https://www.zealty.ca/property/bc/vernon/433-highridge-road-mls_10374629","https://ddfcdn.realtor.ca/listing/TS639056556549930000/reb19/highres/9/10374629_1.jpg","Est. Range: $1,150,000 - $1,250,000. Rare 5.4ac semi-lakeshore on Kal Lake. Zoning allows for 2-family dwelling. Step access to rail trail. High scarcity for undeveloped acreage.","","2026-02-13T20:02:55.461Z","","","","","","",""
"10356040","Watchlist","Stonington Luxury Oasis","8836 Stonington Road, Vernon, BC V1H 2K8","Vernon","3597500","2850000","12911","750","","3","5","Potential","4638","2.77 acres","RS","Solar-Ready, Grid","Municipal","4","2","3.8","12.2","11.8","14.5","https://www.zealty.ca/property/bc/vernon/8836-stonington-road-mls_10356040","https://ddfcdn.realtor.ca/listing/TS638919283042100000/reb19/highres/0/10356040_1.jpg","Est. Range: $2,700,000 - $3,000,000. Gated 2.7ac with 270-degree views. Saltwater pool, Michael Phelps spa, Dolby Atmos theatre. Rough-in for elevator and carriage house.","","2026-02-13T20:02:59.841Z","","","","","","",""
"10374485","Watchlist","Haynes Gated BX Pool","5100 Haynes Road, Vernon, BC V1B 3J6","Vernon","1949000","1512500","5200","540","","7","5","Potential","4300","1.01 acres","NU","200amp, Grid","Well","4","2","3.5","6.2","6.5","8.1","https://www.zealty.ca/property/bc/vernon/5100-haynes-road-mls_10374485","https://ddfcdn.realtor.ca/listing/TS639056342544130000/reb19/highres/5/10374485_1.jpg","Est. Range: $1,450,000 - $1,575,000. 7-bed custom home. Anchor Metric: Backyard entertainment utility (pool w/ bar-top TV, timber-frame deck). RV pad with full power/sewer.","","2026-02-13T20:03:03.822Z","","","","","","",""
"10373999","Watchlist","East Vernon Organic Estate","5393 East Vernon Road, Vernon, BC V1B 3J7","Vernon","2899000","2750000","4518","920","","6","5","Yes","4688","15.00 acres","CR","400amp, Grid","Municipal","4","3","2.5","4.2","4.5","6.2","https://www.zealty.ca/property/bc/vernon/5393-east-vernon-road-mls_10373999","https://ddfcdn.realtor.ca/listing/TS639053975207270000/reb19/highres/9/10373999_1.jpg","Est. Range: $2,650,000 - $2,850,000. 15-ac organic orchard + 4,000sqft lofted shop (3-bay). Keith Construction 2022 renovation. wolf appliances and Lutron lighting.","","2026-02-13T20:03:08.279Z","","","","","","",""
"10373537","Watchlist","Waterside River Dream Shop","48 Waterside Road, Enderby, BC V4Y 4G5","Enderby","1849000","1200000","5200","840","","4","4","No","3958","4.15 acres","RR","200amp, Grid","Well","4","4","12","15","15.2","22","https://www.zealty.ca/property/bc/enderby/48-waterside-road-mls_10373537","https://ddfcdn.realtor.ca/listing/TS639050105484300000/reb19/highres/7/10373537_1.jpg","Est. Range: $1,150,000 - $1,250,000. 700ft Shuswap River frontage. Anchor Metric: Industrial-spec shop with lift for dual RVs/classics. Includes indoor pool and sauna.","","2026-02-13T20:03:12.391Z","","","","","","",""
"10342972","Watchlist","Vista Park Retreat","102 Vista Place, Penticton, BC V2A 8T4","Penticton","2450000","2250000","3851","420","","3","3","Potential","2451","10.13 acres","RA","200amp, Grid","Well","4","2","4.2","3.5","4","5.5","https://www.zealty.ca/property/bc/penticton/102-vista-place-mls_10342972","https://ddfcdn.realtor.ca/listing/TS638799131134500000/reb19/highres/2/10342972_1.jpg","Est. Range: $2,150,000 - $2,350,000. Panoramic Lake Okanagan views. Anchor Metric: 10ac proximity to town + $250k in outbuildings (sauna, log cabin, multiple garages). ICF energy-efficient build.","","2026-02-13T20:08:12.760Z","","","","","","",""
"10350033","Watchlist","West Bench View Modern","220 West Bench Drive, Penticton, BC V2A 8X8","Penticton","1289000","1200000","4200","380","","4","2","No","2742","1.85 acres","LR","200amp, Grid","Municipal","3","2","2.8","2.5","3.1","4.2","https://www.zealty.ca/property/bc/penticton/220-west-bench-drive-mls_10350033","https://ddfcdn.realtor.ca/listing/TS638999310931700000/reb19/highres/3/10350033_1.jpg","Est. Range: $1,150,000 - $1,250,000. Anchor Metric: High-utility West Bench acreage (fully fenced). 2010 complete rebuild. Features wine storage and integrated workshop in garage.","","2026-02-13T20:08:21.882Z","","","","","","",""
"10364622","Watchlist","Simpson Ridge Agriculture","6220 Simpson Road, Summerland, BC V0H 1Z2","Summerland","2099000","1950000","5200","510","","5","4","Potential","3097","11.50 acres","A1, FG","200amp, Grid","Well","4","3","5.5","6.2","6.5","18.5","https://www.zealty.ca/property/bc/summerland/6220-simpson-road-mls_10364622","https://ddfcdn.realtor.ca/listing/TS638956278691770000/reb19/highres/2/10364622_1.jpg","Est. Range: $1,850,000 - $2,050,000. Anchor Metric: 11.5ac with FG zoning allowing agritourism/livestock. Includes detached shop and carriage house potential with separate power meter.","","2026-02-13T20:08:33.808Z","","","","","","",""
"10365489","Watchlist","Christie Mountain Off-Grid","133 Christie Mtn Lane, Okanagan Falls, BC V0H 1R3","Okanagan Falls","2299000","2125000","5976","250","","4","4","No","4200","3.65 acres","SH2","Solar, Grid","Well","4","3","6.1","8.5","8.2","14.5","https://www.zealty.ca/property/bc/okanagan-falls/133-christie-mtn-lane-mls_10365489","https://ddfcdn.realtor.ca/listing/TS638977782147600000/reb19/highres/9/10365489_1.jpg","Est. Range: $2,050,000 - $2,200,000. Anchor Metric: Full off-grid solar system w/ battery and gas backup. Chef's kitchen with 180-degree valley views. High scarcity for self-sustaining luxury.","","2026-02-13T20:09:03.733Z","","","","","","",""
"10371533","Watchlist","Hudson Legacy Estate","760 Hudson Street, Penticton, BC V2A 8S9","Penticton","2150000","2000000","7702","550","","4","4","Yes","3141","8.39 acres","RA","Grid","Well","4","2","4.5","4.1","4.8","6.2","https://www.zealty.ca/property/bc/penticton/760-hudson-street-mls_10371533","https://ddfcdn.realtor.ca/listing/TS639044311430530000/reb19/highres/3/10371533_1.jpg","Est. Range: $1,900,000 - $2,100,000. Anchor Metric: 8ac legacy views (dual lake panoramas). Includes 640sqft studio suite. Designed for one-level living with significant privacy buffers.","","2026-02-13T20:09:09.531Z","","","","","","",""
"10370182","Watchlist","Bullmoose Toy Box","1370 Bullmoose Way, Osoyoos, BC V0H 1V6","Osoyoos","1388000","1300000","5311","680","","3","3","Yes","2872","3.14 acres","SH2","200amp, Grid","Well","5","4","8.5","12","11.5","14.2","https://www.zealty.ca/property/bc/osoyoos/1370-bullmoose-way-mls_10370182","https://ddfcdn.realtor.ca/listing/TS639004441076300000/reb19/highres/2/10370182_1.jpg","Est. Range: $1,250,000 - $1,350,000. Anchor Metric: 8-car garage capacity (massive 1,458sqft detached shop). Features a resort-style pool with grotto, slide, and separate 550sqft guest suite.","","2026-02-13T20:09:17.122Z","","","","","","",""
"10369139","Watchlist","Wilson Mountain Modern","503 Wilson Mountain Road, Oliver, BC V0H 1T5","Oliver","1850000","1725000","5763","460","","3","3","Yes","2475","10.79 acres","NU","200amp, Grid","Well","4","3","5.5","7.5","7.2","9.5","https://www.zealty.ca/property/bc/oliver/503-wilson-mountain-road-mls_10369139","https://ddfcdn.realtor.ca/listing/TS638993279709830000/reb19/highres/9/10369139_1.jpg","Est. Range: $1,650,000 - $1,800,000. Anchor Metric: Modern architectural scarcity (concrete floors, Downsview kitchen, Wolf appliances). 800sqft rental suite generating $25-30k/yr.","","2026-02-13T20:09:22.694Z","","","","","","",""
"10359819","Watchlist","Princeton Summerland Ranch","3593 Princeton Summerland Road, Princeton, BC V0X 1W0","Princeton","1490000","1325000","2850","350","","3","2","No","1783","160.00 acres","RL","Grid","Well","5","3","18","15","14.5","16.2","https://www.zealty.ca/property/bc/princeton/3593-princeton-summerland-road-mls_10359819","https://ddfcdn.realtor.ca/listing/TS639009013265400000/reb19/highres/9/10359819_1.jpg","Est. Range: $1,250,000 - $1,400,000. Anchor Metric: 160ac raw land holding. High replacement cost for ranching infrastructure. Ideal for long-term land assembly or secluded estate holding.","","2026-02-13T20:09:29.528Z","","","","","","",""
"10368990","Watchlist","Kettle River Valley Estate","4520 Highway 3, Rock Creek, BC V0H 1Y0","Rock Creek","1850000","1700000","3950","480","","3","3","Yes","2278","103.00 acres","A1","400amp, Grid","Well","5","4","15","45","42","55","https://www.zealty.ca/property/bc/rock-creek/4520-highway-3-mls_10368990","https://ddfcdn.realtor.ca/listing/TS638983813028600000/reb19/highres/0/10368990_1.jpg","Est. Range: $1,600,000 - $1,800,000. Anchor Metric: 103ac usable acreage + 400amp service w/ backup generator. 2019 complete rebuild with high-utility barn loft and 4-car garage.","","2026-02-13T20:09:35.325Z","","","","","","",""
"10367369","Watchlist","Garnet Valley Equestrian","21815 Garnet Valley Road, Summerland, BC V0H 1Z3","Summerland","1900000","1750000","5100","540","","6","4","Yes","3800","5.50 acres","A1","200amp, Grid","Municipal","4","3","6.5","5.2","5.5","18.5","https://www.zealty.ca/property/bc/summerland/21815-garnet-valley-road-mls_10367369","https://ddfcdn.realtor.ca/listing/TS638979425862400000/reb19/highres/9/10367369_1.jpg","Est. Range: $1,650,000 - $1,850,000. Anchor Metric: Turnkey equestrian setup (riding arena, stables, hay barn). Extensively renovated mid-century modern aesthetic with Agri-tourism potential.","","2026-02-13T20:09:41.580Z","","","","","","",""
"10366006","Watchlist","Willowbrook High-Utility Retreat","1788 Willowbrook Road, Oliver, BC V0H 1T5","Oliver","2695000","2375000","6200","590","","3","3","No","3310","10.40 acres","NU","Grid","Well","4","3","5.8","12.5","12.2","14.8","https://www.zealty.ca/property/bc/oliver/1788-willowbrook-road-mls_10366006","https://ddfcdn.realtor.ca/listing/TS639038100946800000/reb19/highres/6/10366006_1.jpg","Est. Range: $2,250,000 - $2,500,000. Anchor Metric: Private 10ac holding in South Okanagan wine country. High scarcity for large-scale non-ALR acreage close to Black Sage bench.","","2026-02-13T20:09:46.922Z","","","","","","",""
"10350567","Watchlist","Naramata B&B Estate","1306 Smethurst Road, Naramata, BC V0H 1N0","Naramata","2648900","2485000","9903","850","","6","7","Yes","3987","2.69 acres","SH2","200amp, Grid","Well","4","2","3.2","14.5","14","18.5","https://www.zealty.ca/property/bc/naramata/1306-smethurst-road-mls_10350567","https://ddfcdn.realtor.ca/listing/TS638960395481100000/reb19/highres/7/10350567_1.jpg","Est. Range: $2,400,000 - $2,575,000. Anchor Metric: Operational B&B utility (each bedroom has ensuite). Premium Miele appliances and quartz kitchen. Significant creek frontage on property.","","2026-02-13T20:09:52.307Z","","","","","","",""
"10359738","Watchlist","Coulthard Organic Sanctuary","802 Coulthard Road, Cawston, BC V0X 1C2","Cawston","1698000","1575000","3854","410","","4","2","No","3430","6.87 acres","A1","Solar, Grid","Well","5","4","12.4","28.5","5.2","28","https://www.zealty.ca/property/bc/cawston/802-coulthard-road-mls_10359738","https://ddfcdn.realtor.ca/listing/TS638920783831700000/reb19/highres/8/10359738_1.jpg","Est. Range: $1,500,000 - $1,650,000. Anchor Metric: 4ac Certified Organic Orchard + Kabota equipment fleet. High-utility sustainable features (Solar, water purification). Panoramic valley sanctuary.","","2026-02-13T20:10:01.848Z","","","","","","",""
"10342745","Watchlist","Raven Hill Private Estate","896 Raven Hill Road, Osoyoos, BC V0H 1V6","Osoyoos","1499000","1410000","4200","540","","3","5","Potential","2960","10.18 acres","NU","400amp, Grid","Well","5","4","8.5","15","14.8","16.5","https://www.zealty.ca/property/bc/osoyoos/896-raven-hill-road-mls_10342745","https://ddfcdn.realtor.ca/listing/TS638802305546530000/reb19/highres/5/10342745_1.jpg","Est. Range: $1,350,000 - $1,475,000. Anchor Metric: Industrial-spec infrastructure (400amp, triple garage/shop). Features stamped concrete floors with radiant heat and resort pool oasis.","","2026-02-13T20:10:08.380Z","","","","","","",""
"10375200","Watchlist","Similkameen Riverside Sanctuary","6097 Highway 3, Hedley, BC V0X 1N1","Hedley","1299000","1150000","3556","450","","2","2","Yes","1598","19.76 acres","LH","200amp, Grid","Well","5","3","18.4","34","32","36","https://www.zealty.ca/property/bc/hedley/6097-highway-3-mls_10375200","https://ddfcdn.realtor.ca/listing/TS639059923765100000/reb19/highres/0/10375200_1.jpg","Est. Range: $1,050,000 - $1,175,000. 19+ acre riverfront compound with modular guest home and sleep shack. Anchor Metric: Similkameen river frontage and Large Holding scarcity. Features detached 2-bay workshop with RV doors.","","2026-02-13T20:12:24.872Z","","","","","","",""
"10375124","Watchlist","Monro Vineyard & Processing Facility","5214 Monro Avenue, Summerland, BC V0H 1Z6","Summerland","2299000","1950000","4200","850","","1","1","Potential","1103","5.53 acres","A1","400amp, Grid","Municipal","3","3","4.2","5.5","5.2","18.2","https://www.zealty.ca/property/bc/summerland/5214-monro-avenue-mls_10375124","https://ddfcdn.realtor.ca/listing/TS639059077258600000/reb19/highres/4/10375124_1.jpg","Est. Range: $1,850,000 - $2,050,000. Anchor Metric: Turnkey winery/distillery utility + 4ac established vines. Industrial-style processing facility with 16' ceilings and GAI bottling line. GST applicable.","","2026-02-13T20:12:57.605Z","","","","","","",""
"10375090","Watchlist","Skaha Waterfront Rancher","138 Devon Drive, Okanagan Falls, BC V0H 1R5","Okanagan Falls","3374000","3000000","11240","480","","4","4","Yes","2393","0.34 acres","RS1","200amp, Grid","Municipal","2","3","2.1","1.5","1.8","18.5","https://www.zealty.ca/property/bc/okanagan-falls/138-devon-drive-mls_10375090","https://ddfcdn.realtor.ca/listing/TS639059041416300000/reb19/highres/0/10375090_1.jpg","Est. Range: $2,850,000 - $3,150,000. Anchor Metric: Prime Skaha Lakefrontage. Features a detached carriage house for rental income, 64' removable aluminum dock, and private sandy beach. Modern finishes with wood-framed sliding doors.","","2026-02-13T20:13:05.472Z","","","","","","",""
"10372987","Watchlist","Knippelberg Ridge Oasis","101 Knippelberg Road, Oliver, BC V0H 1T5","Oliver","1199000","1050000","3850","420","","4","3","Potential","3309","3.19 acres","AG1","200amp, Grid","Well","4","4","3.5","3.8","4.1","4.4","https://www.zealty.ca/property/bc/oliver/101-knippelberg-road-mls_10372987","https://ddfcdn.realtor.ca/listing/TS639058098719000000/reb19/highres/7/10372987_1.jpg","Est. Range: $1,000,000 - $1,125,000. Anchor Metric: End-of-road privacy with vineyard views. Fenced acreage with cherry/apricot orchard. Features 2.5 garages (workshop capacity) and updated septic (2020).","","2026-02-13T20:13:22.431Z","","","","","","",""
"10375027","Watchlist","Upper Bench Orchard Estate","1260 Broughton Avenue, Penticton, BC V2A 8S9","Penticton","2550000","2575000","7539","620","","4","2","No","2500","8.74 acres","A1","200amp, Grid","Municipal/Irrigation","3","2","3.5","3.2","3.5","4.8","https://www.zealty.ca/property/bc/penticton/1260-broughton-avenue-mls_10375027","https://ddfcdn.realtor.ca/listing/TS639058284927170000/reb19/highres/7/10375027_1.jpg","Est. Range: $2,450,000 - $2,700,000. Anchor Metric: High-production Ambrosia/Gala orchard inside city limits. Includes 1,200 sqft Quonset building and fruit stand. Surrounded by award-winning wineries with 8ft deer fencing.","","2026-02-13T20:13:30.796Z","","","","","","",""
"10374636","Watchlist","Naramata Rural Log Home","#15 7080 Glenfir Road, Naramata, BC V0H 1N1","Naramata","1200000","1112500","4283","540","","5","3","No","3179","9.93 acres","LH","200amp, Grid","Well","5","3","8.5","10.2","10.5","18.4","https://www.zealty.ca/property/bc/naramata/15-7080-glenfir-road-mls_10374636","https://ddfcdn.realtor.ca/listing/TS639060624840770000/reb19/highres/6/10374636_1.jpg","Est. Range: $1,050,000 - $1,175,000. Anchor Metric: 10ac non-ALR privacy with creek frontage. 1993 log home harvested from the land. Includes heated outbuilding and stone chimneys from Ashnola River Valley. Near KVR Trail.","","2026-02-13T20:13:53.694Z","","","","","","",""
"10365396","Watchlist","Wiltse Executive View Home","137 Westview Drive, Penticton, BC V2A 7V9","Penticton","2395000","2100000","14856","720","","5","6","No","4997","0.40 acres","R1","200amp, Grid","Municipal","3","2","2.5","4.1","3.8","5.2","https://www.zealty.ca/property/bc/penticton/137-westview-drive-mls_10365396","https://ddfcdn.realtor.ca/listing/TS639058152993770000/reb19/highres/6/10365396_1.jpg","Est. Range: $1,950,000 - $2,250,000. Anchor Metric: Premium view location and high-spec amenities. Features a dedicated theatre, indoor workshop, saltwater pool, and heated outdoor shower. Chef's kitchen with bi-fold windows.","","2026-02-13T20:14:58.317Z","","","","","","",""
"10373789","Watchlist","Bridesville Creekfront High Country","Plan 34365 Rock Creek Bridesville Road Lot# B, Bridesville, BC V0H 1Y0","Bridesville","1294000","1100000","914","200","","1","1","No","280","101.40 acres","RA","200amp, Grid","Well","5","3","15","38","37.5","45","https://www.zealty.ca/property/bc/bridesville/plan-34365-rock-creek-bridesville-road-lot-b-mls_10373789","https://ddfcdn.realtor.ca/listing/TS639047909224000000/reb19/highres/9/10373789_1.jpg","Est. Range: $1,050,000 - $1,150,000. Anchor Metric: 101ac dry-land hay production + Creekfront. Includes two 3-season cabins and swimming pond. Scarcity driven by large holding scale and farm status tax benefits.","","2026-02-13T20:15:27.915Z","","","","","","",""
"10364398","Watchlist","Workman Ridge Executive","2750 Workman Place, Naramata, BC V0H 1N1","Naramata","1530000","1450000","6200","550","","3","3","No","2670","0.34 acres","R1","Grid","Municipal","4","2","3.8","4.2","1.5","14.5","https://www.zealty.ca/property/bc/naramata/2750-workman-place-mls_10364398","https://ddfcdn.realtor.ca/listing/TS638949289811000000/reb19/highres/8/10364398_1.jpg","Est. Range: $1,375,000 - $1,525,000. Anchor Metric: Unobstructed panoramic views from dead-end road. 2016 executive build with main-level living and oversized 2-car garage with boat/RV parking.","","2026-02-13T20:15:55.696Z","","","","","","",""
"10372489","Watchlist","Boutique Winery & Vineyard","385 Matheson Road, Okanagan Falls, BC V0H 1R5","Okanagan Falls","2650000","2425000","5800","680","","3","3","Potential","2654","8.90 acres","A1","200amp, Grid","Well/Licenses","4","3","5.2","6.5","6.8","14.5","https://www.zealty.ca/property/bc/okanagan-falls/385-matheson-road-mls_10372489","https://ddfcdn.realtor.ca/listing/TS639041659887270000/reb19/highres/9/10372489_1.jpg","Est. Range: $2,300,000 - $2,550,000. Anchor Metric: Producing vineyard (Pinot Noir/Cab Sauv). Sale includes all winery assets and equipment. Includes large greenhouses (2,400 sqft total) and updated roofing.","","2026-02-13T20:16:11.350Z","","","","","","",""
"10372683","Watchlist","Garnet Valley Riverview Estate","20412 Garnet Valley Road, Summerland, BC V0H 1Z3","Summerland","1825000","1712500","4800","490","","3","2","No","2614","5.00 acres","A1","200amp, Grid","Municipal","5","3","6.2","5.5","5.8","18.5","https://www.zealty.ca/property/bc/summerland/20412-garnet-valley-road-mls_10372683","https://ddfcdn.realtor.ca/listing/TS639045101436400000/reb19/highres/3/10372683_1.jpg","Est. Range: $1,650,000 - $1,775,000. Anchor Metric: 5-acre non-ALR riverview privacy. Features oversized detached garage, mountain views, and established RV parking. Classic 1975 build with substantial updates.","","2026-02-13T20:16:53.967Z","","","","","","",""
"10372916","Watchlist","Prairie Valley Multi-Home Estate","9801/9809 Gould Avenue, Summerland, BC V0H 1Z8","Summerland","3499000","3700000","15192","950","","5","6","Yes","8279","11.32 acres","A1","600amp, Solar/Grid","Municipal","4","2","4.1","5.5","5.2","18.2","https://www.zealty.ca/property/bc/summerland/98019809-gould-avenue-mls_10372916","https://ddfcdn.realtor.ca/listing/TS639041687598700000/reb19/highres/6/10372916_1.jpg","Est. Range: $3,500,000 - $3,900,000. Anchor Metric: Scale and Dual-Home Utility. 600-amp service with 54 solar panels. Features indoor gym, sports court, and inground pool. High scarcity for 11ac with this infrastructure level.","","2026-02-13T20:17:36.697Z","","","","","","",""
"10372498","Watchlist","Jones Way Equestrian Estate","300 Jones Way Road, Oliver, BC V0H 1T5","Oliver","2000000","1750000","6699","750","","5","3","Potential","3617","12.28 acres","AG1","200amp, Grid","Well","4","3","5.5","6.2","6.5","8.5","https://www.zealty.ca/property/bc/oliver/300-jones-way-road-mls_10372498","https://ddfcdn.realtor.ca/listing/TS639038297341600000/reb19/highres/8/10372498_1.jpg","Est. Range: $1,650,000 - $1,850,000. Anchor Metric: Professional equestrian utility (145x80 indoor arena, 12-stall barn). Features 17 paddocks and substantial indoor toy storage. Ideal for Area 27 enthusiasts.","","2026-02-13T20:17:45.337Z","","","","","","",""
"10371936","Watchlist","Three Mile Artists Retreat","830 Three Mile Road, Penticton, BC V2A 8T7","Penticton","1550000","1400000","6500","480","","4","3","No","2508","0.18 acres","R1","Grid","Municipal","3","3","1.8","2.5","2.8","5.2","https://www.zealty.ca/property/bc/penticton/830-three-mile-road-mls_10371936","https://ddfcdn.realtor.ca/listing/TS639033869301970000/reb19/highres/6/10371936_1.jpg","Est. Range: $1,325,000 - $1,475,000. Anchor Metric: Steps-from-lake location with no waterfront taxes. Unique 1976 design with lake views and artist's workshop. Updated upper level and private balcony.","","2026-02-13T20:17:59.340Z","","","","","","",""
"10370515","Watchlist","Anarchist Mountain Hexagon Estate","265 Long Joe Road, Osoyoos, BC V0H 1V6","Osoyoos","1800000","1675000","4200","540","","4","6","Potential","2668","42.00 acres","RA","Solar/Propane/Grid","Well","5","4","12.5","15","14.8","16.5","https://www.zealty.ca/property/bc/osoyoos/265-long-joe-road-mls_10370515","https://ddfcdn.realtor.ca/listing/TS639008022512300000/reb19/highres/5/10370515_1.jpg","Est. Range: $1,600,000 - $1,750,000. Anchor Metric: 42ac gated mountain privacy. Unique 5,000 sqft total structure with 2,000 sqft deck. Includes Quonset shop and 3-bay garage. Hexagon great room with soaring views.","","2026-02-13T20:18:29.899Z","","","","","","",""
"10368751","Watchlist","Kal Eden Gardens Homestead","1618 White Lake Road, Kaleden, BC V0X 1N6","Kaleden","1450000","1312500","3100","420","","4","3","Potential","2500","40.29 acres","LH","400amp total (Dual 200)","Dual Wells","5","3","8.5","18.2","18.5","22","https://www.zealty.ca/property/bc/kaleden/1618-white-lake-road-mls_10368751","https://ddfcdn.realtor.ca/listing/TS638981100660800000/reb19/highres/1/10368751_1.jpg","Est. Range: $1,250,000 - $1,375,000. Anchor Metric: 40ac self-sufficient farm utility. Features Horn Creek meandering through, two greenhouses, and sugar shack. Significant outbuildings requiring TLC. High subdivision potential.","","2026-02-13T20:19:01.565Z","","","","","","",""
"10365059","Watchlist","Florian Maurer Naramata Art","2843 Arawana Place, Naramata, BC V0H 1N0","Naramata","1795000","1737500","5991","410","","3","2","Potential","2281","0.47 acres","R1","200amp, Grid","Municipal","4","2","4.5","8.5","8.2","18.5","https://www.zealty.ca/property/bc/naramata/2843-arawana-place-mls_10365059","https://ddfcdn.realtor.ca/listing/TS639004590757100000/reb19/highres/9/10365059_1.jpg","Est. Range: $1,650,000 - $1,825,000. Anchor Metric: Architectural Scarcity (Governor General's Medal design). Floating stainless steel gallery, detached primary bedroom pods, and magical courtyard layout. Ultra-private masterpiece.","","2026-02-13T20:19:17.503Z","","","","","","",""
"10364043","Watchlist","Oliver Ridge Pool Retreat","6521 Bellevue Drive, Oliver, BC V0H 1T4","Oliver","1100000","1050000","4150","380","","4","3","Potential","2909","0.50 acres","RS1","200amp, Grid","Municipal","4","2","2.2","1.8","2.1","2.5","https://www.zealty.ca/property/bc/oliver/6521-bellevue-drive-mls_10364043","https://ddfcdn.realtor.ca/listing/TS639065071242400000/reb19/highres/3/10364043_1.jpg","Est. Range: $1,000,000 - $1,100,000. Anchor Metric: Renovated Move-in Ready Luxury. Saltwater pool with stamped concrete surround, custom rock fireplace, and separate workshop in daylight basement.","","2026-02-13T20:19:30.267Z","","","","","","",""
